GISID,area,reason,is_strict_replacement,current_material,snapshot_material,update_date,status_date,month
180242,HERITAGE,lead_with_updated_record,N,Pb,Pb,1516860000000,,2018-01
180308,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1704952800000,,2024-01
180499,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
180501,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
180503,HERITAGE,lead_with_updated_record,N,Pb,Pb,1563861600000,,2019-07
180504,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
180505,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1927,2024-01
180511,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1987,2024-01
180512,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
180577,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1688536800000,,2023-07
180581,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1988,2024-01
180583,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1988,2024-01
180601,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
180611,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
180803,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
180808,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
180811,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1963,2024-01
180815,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1706594400000,,2024-01
180831,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1679551200000,,2023-03
181137,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1999,2024-01
181138,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1999,2024-01
181145,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,19840719,2024-01
181150,HERITAGE,lead_with_updated_record,N,Pb,Pb,1476684000000,,2016-10
181152,HERITAGE,lead_with_updated_record,N,Pb,Pb,1460440800000,20150923,2016-04
181182,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1628229600000,,2021-08
181192,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1999,2024-01
181194,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1999,2024-01
181204,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
181207,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1626933600000,,2021-07
181213,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1737007200000,,2025-01
181215,HERITAGE,lead_with_updated_record,N,Pb,Pb,1516860000000,,2018-01
181446,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
181448,HERITAGE,lead_with_updated_record,N,Pb,Pb,1573020000000,,2019-11
181789,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1737007200000,,2025-01
181796,HERITAGE,lead_with_updated_record,N,Pb,Pb,1737093600000,,2025-01
446944,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1984,2024-01
446946,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,19841001,2024-01
182760,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1597730400000,,2020-08
182764,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
182766,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
182774,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1707372000000,,2024-02
182778,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,20090924,2024-01
182781,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
182833,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
182834,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
182835,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
182837,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
182838,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
182839,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
183047,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
183441,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1736834400000,,2025-01
183447,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1737093600000,,2025-01
183449,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1736834400000,,2025-01
183684,AL RITCHIE,lead_with_updated_record,N,Pb,Pb,1694066400000,,2023-09
184050,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1690437600000,,2023-07
184052,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1611122400000,,2021-01
184082,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1679464800000,,2023-03
184136,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1750226400000,,2025-06
184337,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
184339,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
184342,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
184347,HERITAGE,lead_with_updated_record,N,Pb,Pb,1564466400000,,2019-07
184348,HERITAGE,lead_with_updated_record,N,Pb,Pb,1564466400000,,2019-07
184642,HERITAGE,lead_with_updated_record,N,Pb,Pb,1732514400000,20241029,2024-11
184644,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
185607,AL RITCHIE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
185664,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1736748000000,,2025-01
185666,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1736748000000,,2025-01
185672,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1736748000000,,2025-01
185676,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1736920800000,,2025-01
185680,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1736834400000,,2025-01
185924,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1694584800000,,2023-09
188165,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,20031118,2024-01
188167,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,20031118,2024-01
189481,AL RITCHIE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
190109,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1564466400000,,2019-07
190406,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1531116000000,,2018-07
190457,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1503986400000,,2017-08
197141,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1706076000000,,2024-01
204806,HERITAGE,lead_with_updated_record,N,Pb,Pb,1729058400000,,2024-10
204812,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1686808800000,,2023-06
204814,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1686808800000,,2023-06
204818,HERITAGE,lead_with_updated_record,N,Pb,Pb,1460440800000,20121002,2016-04
204839,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1584338400000,,2020-03
204841,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1584338400000,,2020-03
207362,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1718172000000,,2024-06
207368,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1540274400000,,2018-10
210591,CENTRE SQUARE,lead_with_updated_record,N,Pb,Pb,1705989600000,20040318,2024-01
210595,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1737612000000,,2025-01
211203,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1708408800000,,2024-02
211205,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1708408800000,,2024-02
211207,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1673416800000,20221230,2023-01
211898,HERITAGE,lead_with_updated_record,N,Pb,Pb,1479103200000,20161010,2016-11
211940,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1576821600000,,2019-12
212198,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1519192800000,,2018-02
213766,ROSS INDUSTRIAL,lead_with_updated_record,N,Pb,Pb,1527141600000,,2018-05
214408,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,20040721,2024-01
214410,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,20040721,2024-01
220172,OLD LAKEVIEW,material_changed_from_lead,Y,Cu,Pb,1591596000000,,2020-06
220176,OLD LAKEVIEW,lead_with_updated_record,N,Pb,Pb,1689055200000,,2023-07
221543,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,19440204,2024-01
221779,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,19660310,2024-01
221781,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,19660310,2024-01
221783,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,1984,2024-01
221785,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,1984,2024-01
221789,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,19660309,2024-01
221793,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
221795,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,1933,2024-01
221797,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,1933,2024-01
221799,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,19660308,2024-01
221801,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,19660308,2024-01
221803,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,1933,2024-01
221805,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,1933,2024-01
221807,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,1934,2024-01
222081,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,1929,2024-01
222083,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,1929,2024-01
222085,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,1929,2024-01
222087,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,1929,2024-01
222093,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
222095,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
222097,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
222099,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
223071,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1569823200000,,2019-09
227858,CENTRE SQUARE,material_changed_from_lead,Y,Cu,Pb,1675058400000,,2023-01
227862,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1601964000000,,2020-10
227864,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1601964000000,,2020-10
228167,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
233620,CENTRE SQUARE,lead_with_updated_record,N,Pb,Pb,1705989600000,20041113,2024-01
233927,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1617948000000,,2021-04
233942,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
233960,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1737093600000,,2025-01
233995,WAREHOUSE DISTRICT,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
241034,HERITAGE,lead_with_updated_record,N,Pb,Pb,1686808800000,,2023-06
243618,ROSEMONT/MOUNT ROYAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20041203,2024-01
244577,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20041201,2024-01
244869,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
244871,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
244874,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
244876,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
244890,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1718172000000,,2024-06
247163,EASTVIEW,material_changed_from_lead,Y,Cu,Pb,1575525600000,,2019-12
250368,WAREHOUSE DISTRICT,material_changed_from_lead,Y,Cu,Pb,1737439200000,,2025-01
251595,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1632808800000,,2021-09
251597,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1632808800000,,2021-09
260609,HERITAGE,lead_with_updated_record,N,Pb,Pb,1563861600000,,2019-07
260916,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1587016800000,,2020-04
273040,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20050615,2024-01
273042,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20050615,2024-01
273045,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20050615,2024-01
278828,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1587362400000,,2020-04
281354,CENTRE SQUARE,lead_with_updated_record,N,Pb,Pb,1536213600000,,2018-09
281667,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20050804,2024-01
281671,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1500444000000,,2017-07
293521,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20051017,2024-01
295108,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1519106400000,,2018-02
295111,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1669096800000,,2022-11
296413,WAREHOUSE DISTRICT,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
298313,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1736920800000,,2025-01
299268,HERITAGE,lead_with_updated_record,N,Pb,Pb,1765346400000,2025,2025-12
306014,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
306022,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
306024,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
306031,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
306041,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1925,2024-01
306045,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,196102,2024-01
306053,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
306059,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
306066,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1928,2024-01
306068,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1928,2024-01
306071,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,193403,2024-01
306323,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
307277,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
312080,EASTVIEW,material_changed_from_lead,Y,Cu,Pb,1619071200000,,2021-04
315340,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
315342,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
315344,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
315346,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
316595,WAREHOUSE DISTRICT,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
318476,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1475474400000,,2016-10
318486,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1753423200000,,2025-07
318487,HERITAGE,lead_with_updated_record,N,Pb,Pb,1753423200000,,2025-07
319431,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1707285600000,,2024-02
328748,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1617861600000,,2021-04
328754,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
331301,OLD LAKEVIEW,material_changed_from_lead,Y,Cu,Pb,1715148000000,,2024-05
331924,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1595311200000,,2020-07
334506,HERITAGE,lead_with_updated_record,N,Pb,Pb,1669183200000,20221108,2022-11
340566,HERITAGE,lead_with_updated_record,N,Pb,Pb,1597903200000,20200809,2020-08
341512,OLD LAKEVIEW,material_changed_from_lead,Y,Cu,Pb,1707890400000,,2024-02
342518,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20060801,2024-01
343818,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1720591200000,,2024-07
348879,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1590472800000,,2020-05
349880,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1716962400000,,2024-05
350156,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1737093600000,,2025-01
352725,HERITAGE,lead_with_updated_record,N,Pb,Pb,1753423200000,,2025-07
354964,OLD LAKEVIEW,material_changed_from_lead,Y,Cu,Pb,1625464800000,,2021-07
356246,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1737612000000,,2025-01
356273,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1661493600000,,2022-08
356880,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
360754,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1737007200000,,2025-01
361077,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1737612000000,,2025-01
361700,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1708063200000,,2024-02
361702,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1551247200000,,2019-02
366475,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1727071200000,,2024-09
366483,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1736402400000,,2025-01
372550,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1509429600000,,2017-10
372559,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1684908000000,,2023-05
372610,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1582092000000,,2020-02
373512,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1576821600000,,2019-12
375430,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1581055200000,,2020-02
379925,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1718172000000,,2024-06
380868,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1707199200000,,2024-02
381224,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1664776800000,,2022-10
381539,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20070312,2024-01
381541,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20070313,2024-01
382188,WAREHOUSE DISTRICT,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
382190,WAREHOUSE DISTRICT,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
383755,ROSEMONT/MOUNT ROYAL,material_changed_from_lead,Y,Cu,Pb,1738044000000,,2025-01
383757,ROSEMONT/MOUNT ROYAL,material_changed_from_lead,Y,Cu,Pb,1738044000000,,2025-01
385380,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
387615,HERITAGE,material_changed_from_lead,Y,Cu,Pb,1583301600000,,2020-03
387924,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1554184800000,,2019-04
394948,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
395277,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1744696800000,,2025-04
395589,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1554444000000,,2019-04
397540,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1500444000000,,2017-07
401677,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1732773600000,,2024-11
403269,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
403270,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
405194,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1536040800000,,2018-09
406791,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1705384800000,,2024-01
407142,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,20071002,2024-01
407143,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,20071002,2024-01
407444,AL RITCHIE,material_changed_from_lead,Y,Cu,Pb,1737093600000,,2025-01
408389,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1706680800000,,2024-01
411911,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1746770400000,,2025-05
412245,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1554271200000,,2019-04
412250,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1745560800000,,2025-04
414476,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,19710527,2024-01
415381,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1536559200000,,2018-09
418144,ROSS INDUSTRIAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20110228,2024-01
418660,OLD LAKEVIEW,lead_with_updated_record,N,Pb,Pb,1753077600000,,2025-07
422618,DOWNTOWN,lead_with_updated_record,N,Pb,Pb,1466488800000,20131115,2016-06
425345,AL RITCHIE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
432516,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1559541600000,,2019-06
433022,AL RITCHIE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
433669,CATHEDRAL,material_changed_from_lead,Y,PVC,Pb,1607320800000,,2020-12
433746,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,20090306,2024-01
437745,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20100202,2024-01
111653,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
438610,AL RITCHIE,lead_with_updated_record,N,Pb,Pb,1709877600000,20100210,2024-03
442782,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20100915,2024-01
440980,CATHEDRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
100841,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,20100602,2024-01
185682,AL RITCHIE,lead_with_updated_record,N,Pb,Pb,1705989600000,20100520,2024-01
442787,AL RITCHIE,lead_with_updated_record,N,Pb,Pb,1705989600000,20100603,2024-01
441333,CENTRE SQUARE,lead_with_updated_record,N,Pb,Pb,1705989600000,1936,2024-01
441649,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20101102,2024-01
100897,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,20110317,2024-01
443634,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20110316,2024-01
109577,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20110404,2024-01
109576,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20110404,2024-01
102767,AL RITCHIE,lead_with_updated_record,N,Pb,Pb,1705989600000,,2024-01
443681,ROSS INDUSTRIAL,lead_with_updated_record,N,Pb,Pb,1705989600000,20110228,2024-01
445019,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1576821600000,,2019-12
106310,EASTVIEW,lead_with_updated_record,N,Pb,Pb,1705989600000,20110614,2024-01
109993,NORTH CENTRAL,lead_with_updated_record,N,Pb,Pb,1617688800000,,2021-04
446945,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,1984,2024-01
446947,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,19841001,2024-01
112219,NORTH CENTRAL,material_changed_from_lead,Y,Cu,Pb,1737093600000,,2025-01
447205,HERITAGE,lead_with_updated_record,N,Pb,Pb,1705989600000,2011,2024-01
73531,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1587621600000,,2020-04
69275,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1695362400000,,2023-09
69276,CATHEDRAL,material_changed_from_lead,Y,Cu,Pb,1664172000000,,2022-09
